,city,lat,lng
3774,Ganapavaram,15.9232,80.5856
3775,Ganapatipalaiyam,11.0309,77.3367
3776,Mulaikkaraippatti,8.5454,77.7679
3777,Ringnod,22.6113,74.9338
3778,Chabal Kalan,31.4818,74.7927
3779,Upperu,16.65,77.5167
3780,Gurgunta,16.2875,76.6319
3781,Pharkia,25.9384,87.4034
3782,Periya Pattanam,9.2726,78.9023
3783,Sirpur,19.4833,79.6
3784,Bihta,25.5731,84.8358
3785,Mekra,25.4705,85.8406
3786,Lokapur,16.1656,75.366
3787,Saraiya,25.6467,84.6312
3788,Kathanian,31.6373,74.7572
3789,Ratanpur,24.8996,86.2888
3790,Vannivedu,12.9173,79.353
3791,Pudur,11.296,77.7478
3792,Bagaura,26.0388,84.4624
3793,Atmakur,16.3364,77.8056
3794,Semri,25.3404,84.197
3795,Doranda,24.471,85.9449
3796,Arohi,23.427,88.6056
3797,Chinnakkampalaiyam,10.7064,77.4575
3798,Kharar,22.7,87.68
3799,Battulapalle,14.5167,77.7833
3800,Hosir,23.7735,85.8132
3801,Atmakuru,14.6452,77.3554
3802,Bansbari,26.1934,87.4498
3803,Tenmalai,9.3129,77.4959
3804,Vikasnagar,30.468,77.774
3805,Rehti,22.7378,77.434
3806,Parigi,13.8929,77.4598
3807,Pharaha,24.8522,85.5471
3808,Kotra,22.7062,88.5411
3809,Mudhol,18.9667,77.9167
3810,Mahagama,25.0342,87.3187
3811,Taran,26.157,87.543
3812,Puttanattam,10.467,78.3687
3813,Kirikera,13.769,77.4841
3814,Hanumantanpatti,9.7858,77.317
3815,Kalingiyam,11.4324,77.4178
3816,Sirur,16.0965,75.7858
3817,Kesabpur,22.97,88.26
3818,Khajuri,25.9144,86.6772
3819,Chero,25.2463,85.8169
3820,Antri,26.0581,78.21
3821,Dagmara,26.3953,86.7601
3822,Nagar,24.0914,87.9888
3823,Motkur,17.45,79.2667
3824,Damarcherla,16.7269,79.6369
3825,Chinna Gollapalem,16.3701,81.5322
3826,Nyamti,14.14,75.56
3827,Karahal,25.4909,77.0543
3828,Peraiyur,9.7341,77.79
3829,Sante Bennur,14.1697,76.0033
3830,Moka,15.238,77.0599
3831,Nandyalampeta,14.7218,78.8083
3832,Kisara,17.5233,78.6677
3833,Jagdishpur,26.1526,86.1146
3834,Sothgaon,26.6046,85.9473
3835,Hathidah Buzurg,25.3716,85.9857
3836,Kakching Khunou,24.4047,93.8998
3837,Vaddapalli,18.5324,77.895
3838,Kaviti,19.0167,84.6833
3839,Madugula,17.9167,82.8
3840,Kot Shamir,30.1191,75.0058
3841,Appukkudal,11.4684,77.5766
3842,Marikal,16.602,77.7294
3843,Barud,21.7497,75.527
3844,Belagal,15.8183,77.6702
3845,Sonapur,26.3716,87.2162
3846,Muthuswamipuram,9.39,77.4887
3847,Gajhara,26.5237,86.3715
3848,Chodavaram,17.438,81.7781
3849,Alwarkurichchi,8.7838,77.3952
3850,Siur,24.8166,85.6728
3851,Karvetnagar,13.4167,79.45
3852,Garkha,25.8293,84.8617
3853,Pebberu,16.2167,77.9833
3854,Manegaon,23.2062,80.0123
3855,Dharhara,25.2543,86.403
3856,Raun,25.6462,86.3869
3857,Bhandarso,26.178,86.1415
3858,Partiala,16.4537,80.3039
3859,Rasaunk,25.5537,86.5117
3860,Umri,26.5106,78.9367
3861,Pittalavanipalem,15.9806,80.6347
3862,Betma,22.68,75.62
3863,Pastpar,25.8275,86.8327
3864,Malar,26.2237,86.6909
3865,Naduhatti,11.4043,76.816
3866,Kulattur,10.7052,78.5507
3867,Sahasmal,26.2461,87.4983
3868,Chettikulam,8.0943,77.5614
3869,Gohpur,26.8818,93.6156
3870,Baghra,25.5597,85.5841
3871,Chitauria,25.4869,87.5511
3872,Attanur,11.5006,78.1356
3873,Manjanadi,12.87,74.84
3874,Bamhni,22.4822,80.3716
3875,Barahkurwa,26.146,86.9237
3876,Karedu,15.1833,80.0667
3877,Banu Chhapra,26.8098,84.5201
3878,Thikriwala,30.4328,75.5261
3879,Mamarappatti,11.4845,78.0374
3880,Dubak,18.1914,78.6783
3881,Amha,26.0518,86.6906
3882,Ranti,26.3519,86.0932
3883,Chandwa,23.6756,84.7401
3884,Raia,15.4969,73.8089
3885,Coringa,16.8,82.2333
3886,Pachchaimalaiyankottai,10.2736,77.8794
3887,Rompicherla,16.2098,79.909
3888,Medleri,14.6667,75.7333
3889,Zuvvaladinne,14.808,80.0705
3890,Utehia,26.48,89.73
3891,Ikhlaspur,25.0589,83.6083
3892,Kishunpur,25.3272,87.7173
3893,Puliyampatti,11.6653,77.8041
3894,Puduvayal,10.1034,78.8462
3895,Enamadala,16.2281,80.3306
3896,Samahuta,25.8542,84.6614
3897,Laukaria,26.7184,84.4242
3898,Savalgi,16.671,75.3515
3899,Erumaippatti,11.1467,78.29
3900,Kumari,25.6564,87.7112
3901,Avadattur,11.7014,77.8638
3902,Parasurampur,14.32,76.64
3903,Barka Gaon,26.144,84.6598
3904,Dinara,25.25,84.0667
3905,Senduria,26.7469,84.6754
3906,Isapur,25.4122,86.9893
3907,Pir Maker,25.9622,85.0257
3908,Chakai,26.0884,87.6154
3909,Panzgam,34.484,74.0753
3910,Gundugolanu,16.7833,81.2333
3911,Nemili,12.9783,79.6172
3912,Itamati,20.1333,85.15
3913,Kattukkottai,11.6026,78.6698
3914,Basbiti,26.0939,86.5289
3915,Kallupatti,9.7167,77.8667
3916,Chennampatti,11.7011,77.6785
3917,Pandalkudi,9.3947,78.1051
3918,Kankon,15.0109,74.0363
3919,Olagadam,11.5656,77.6428
3920,Chettipulam,10.4743,79.7546
3921,Alampur,26.0251,78.797
3922,Chamarru,16.65,80.1333
3923,Lakri,26.2323,84.6933
3924,Sarjapur,12.86,77.786
3925,Karrapur,23.9489,78.8658
3926,Sahsaul,25.7024,86.7758
3927,Tarwara,26.2007,84.4874
3928,Shirguppi,16.6187,74.7091
3929,Nattarampalli,12.592,78.5116
3930,Devapur,19.0443,79.3499
3931,Loiyo,23.7928,85.632
3932,Gurramkonda,13.7833,78.5833
3933,Fatehpur Shahbaz,25.5698,85.3437
3934,Mandu,23.7946,85.4687
3935,Chudamani,21.1379,86.7794
3936,Bishunpur,26.1561,87.2711
3937,Yenkuvarigudem,16.9989,81.5061
3938,Zaladanki,14.8843,79.9125
3939,Pannaikkadu,10.2761,77.6272
3940,Viralippatti,10.1081,77.7257
3941,Kaujalgi,16.14,74.81
3942,Hullatti,11.4771,76.696
3943,Adalaj,23.17,72.58
3944,Manpaur,26.5081,85.9478
3945,Kakalur,13.1394,79.9287
3946,Paramanandal,12.3585,78.7664
3947,Paramankurichi,8.4785,78.0465
3948,Baikunthpur,24.7277,81.4098
3949,Kayattar,8.9469,77.7714
3950,Tundhul,23.3247,85.2447
3951,Phulparas,26.3549,86.4908
3952,Ambatturai,10.2603,77.9303
3953,Shamsabad,23.8149,77.4957
3954,Chaukhata,25.0247,81.7375
3955,Khujner,23.786,76.6177
3956,Eral,8.6258,78.0228
3957,Bank,24.9539,84.1928
3958,Buram,25.9725,86.317
3959,Khanda,28.9167,76.8833
3960,Bhaur,26.2751,86.1552
3961,Harri,26.3238,86.2975
3962,Bishnah,32.6106,74.8556
3963,Ponnai,13.1276,79.2575
3964,Kongnolli,16.42,74.58
3965,Gethaura,25.6879,87.7092
3966,Kurhani,25.9803,85.3374
3967,Bandalli,12.164,77.3504
3968,Awankh,32.1392,75.4611
3969,Namchi,27.17,88.35
3970,Kishanganj,25.6844,86.9509
3971,Uppukkottai,9.9587,77.4105
3972,Simrahi,26.3135,86.8454
3973,Chichli,22.8336,78.8261
3974,Biddupur,25.6464,85.3203
3975,Sripur,25.5861,86.0803
3976,Bhaisalotan,27.45,83.9167
3977,Sangram,26.3141,86.3515
3978,Mettuppalaiyam,11.4503,77.5682
3979,Pillanallur,11.4322,78.1334
3980,Ammapettai,11.6197,77.7426
3981,Melavayi,13.9397,77.2256
3982,Nihal Singhwala,30.5919,75.2804
3983,Ichora,19.4333,78.4667
3984,Tendukheda,23.1708,78.8724
3985,Gobardhanpur Kanap,25.0682,84.5241
3986,Harrai,22.6143,79.2221
3987,Ottapparai,11.1936,77.5964
3988,Minnal,13.0744,79.559
3989,Manne Ekeli,17.72,77.36
3990,Meral,24.1876,83.7076
3991,Samadh Bhai,30.5985,75.1506
3992,Viswanathaperi,9.3359,77.45
3993,Dayalpur,26.0511,84.5968
3994,Harsinghpur,26.0504,86.218
3995,Murukondapadu,15.9174,80.4131
3996,Arumanallur,8.3167,77.4167
3997,Kamalnagar,18.231,77.1791
3998,Nandipeta,18.9622,78.1772
3999,Lodhikheda,21.5824,78.8591
4000,Tikar,24.4194,81.3776
4001,Koilakh,26.3358,86.201
4002,Munnuru,12.8283,74.8803
4003,Datoda,22.5713,75.8823
4004,Dhaula,30.2856,75.4602
4005,Bajpe,12.9803,74.8832
4006,Kingri,25.6326,86.6911
4007,Matala,17.8244,76.8591
4008,Buttayagudem,17.2089,81.3014
4009,Anjuna,15.5833,73.7333
4010,Kirippatti,11.5357,78.4897
4011,Pothia,25.5413,87.2637
4012,Lulhaul,25.8787,86.1386
4013,Doddanahalli,12.3892,76.9672
4014,Duggirala,16.3281,80.6243
4015,Kesarimangalam,11.5423,77.7247
4016,Kolanpak,17.6942,79.0348
4017,Noria,32.521,74.7984
4018,Tharike,30.8669,75.7811
4019,Candolim,15.52,73.75
4020,Datiana,25.4834,84.8628
4021,Vaddepalli,15.9363,77.8413
4022,Angalakurichchi,10.5282,76.9962
4023,Khanjahanpur,25.6055,86.0927
4024,Mugdampalli,17.6167,77.4974
4025,Kachnar,25.9699,84.3589
4026,Dharmastala,12.9479,75.3807
4027,Sher Muhammadpuram,18.2997,83.8331
4028,Nawalpur,26.9366,84.2985
4029,Srirampuram,10.4346,77.8075
4030,Pipariya,25.2593,86.1149
4031,Meru,24.0097,85.4673
4032,Alwa Tirunagari,8.61,77.94
4033,Ghambiraopet,18.3,78.5833
4034,Shamshernagar,25.0862,84.4497
4035,Velair,18.0071,79.3272
4036,Anndevarapeta,17.0937,81.5799
4037,Chaltabaria,21.9996,88.5312
4038,Lalsaraia,26.7388,84.6607
4039,Kamlapur,17.5786,76.9887
4040,Dhakaich,25.5835,84.1886
4041,Pulakurti,15.7502,77.7091
4042,Jadayampalaiyam,11.293,76.9495
4043,Yedtare,13.9246,74.6171
4044,Mahta,31.6647,75.2509
4045,Partap Tanr,25.8897,85.2551
4046,Parbata,25.3195,86.7212
4047,Bishunpur Hakimabad,25.8453,85.8432
4048,Jhaua,25.7487,84.924
4049,Bagewadi,16.29,74.6
4050,Mangalkot,23.5213,87.9119
4051,Barharia,26.3191,84.4547
4052,Sabaur,25.2428,87.0446
4053,Siruvachchur,11.638,78.7557
4054,Aurahi,25.5709,86.9668
4055,Parora,25.8022,87.4032
4056,Bind,25.3035,85.6869
4057,Khem Karan,31.16,74.66
4058,Makhmalpur,25.287,87.5469
4059,Morab,15.5833,75.1667
4060,Chikni,26.0075,86.7032
4061,Vijayapati,8.1913,77.7476
4062,Sindalakkundu,10.3665,77.9046
4063,Talen,23.5695,76.7282
4064,Thogapalle,17.2603,80.4786
4065,Saadatpur Aguani,25.283,86.7412
4066,Hanur,12.0874,77.3021
4067,Sipalakottai,9.8493,77.4517
4068,Karadge,16.42,74.58
4069,Kaurihar,26.965,84.8462
4070,Barhi,26.5714,86.0903
4071,Mallikkundam,11.8715,77.9227
4072,Sangalbahita,25.3295,87.3018
4073,Rasingapuram,9.9448,77.3362
4074,Sengurichchi,10.3756,78.1658
4075,Sonada,27,88.14
4076,Bukkapatnam,14.1997,77.8012
4077,Udawantnagar,25.5054,84.6216
4078,Tittachcheri,10.8674,79.7893
4079,Mulug,18.191,79.943
4080,Belur,11.7075,78.4144
4081,Vellar,11.8938,77.9698
4082,Khargram,24.0232,87.9878
4083,Chainpur,25.0345,83.5066
4084,Salamedu,11.9088,79.4919
4085,Tadapurambakkam,13.3205,80.1959
4086,Dalippur,25.4222,84.3933
4087,Budha Theh,31.5177,75.3009
4088,Darauli,26.0781,84.1314
4089,Lahra Muhabbat,30.2421,75.1666
4090,Mandasa,19.06,84.58
4091,Fakirtaki,22.3815,88.7901
4092,Bucheya,26.3421,84.6642
4093,Tibbar,31.9697,75.4159
4094,Nidamangalam,10.772,79.4167
4095,Eklahra,22.2036,78.6893
4096,Pata Putrela,17.0173,80.7137
4097,Ranko,25.5181,86.4899
4098,Guntupalle,16.5681,80.5475
4099,Teus,25.2493,85.7141
4100,Kenduadih,23.7757,86.3761
4101,Prattipadu,17.2333,82.2
4102,Pinneli,16.5689,79.8334
4103,Chennur,14.1554,79.8186
4104,Antardipa,24.6442,87.9213
4105,Vegarai,11.0903,77.9679
4106,Maida Babhangawan,25.4793,86.0669
4107,Sathiala,31.5833,75.2833
4108,Tetagunta,17.314,82.443
4109,Amarapuuram,14.1333,76.9833
4110,Dharmasagaram,17.9933,79.4428
4111,Bharweli,21.8373,80.2271
4112,Morur,11.4221,77.8743
4113,Bibipet,18.2101,78.5221
4114,Darmaha,26.3663,84.9312
4115,Sonbarsa,26.8474,85.5804
4116,Khansahibpuram,9.6304,77.6028
4117,Phulgachhi,26.3273,88.2792
4118,Mirik,26.887,88.187
4119,Dumri,25.6243,84.1809
4120,Laukaha,26.0336,86.6471
4121,Gopalapuram,17.1007,81.5406
4122,Kalipatnam,16.3904,81.5295
4123,Puvalur,10.9003,78.8308
4124,Biknur,18.215,78.4367
4125,Pettaivayttalai,10.9014,78.494
4126,Arutla,17.1346,78.7574
4127,Gundrajukuppam,13.3406,79.5687
4128,Denduluru,16.7606,81.1642
4129,Chinnatadagam,11.0816,76.8674
4130,Harohalli,12.3204,76.7816
4131,Piprahi,26.5871,86.3773
4132,Jitwarpur Chauth,25.8499,85.8074
4133,Pedda Adsarlapalli,16.7086,79.0286
4134,Kornepadu,16.2444,80.3857
4135,Tanakallu,13.9198,78.195
4136,Hatod,22.7938,75.7393
4137,Malthone,24.3055,78.5283
4138,Betmangala,13.0085,78.3282
4139,Bishunpur,24.7631,85.682
4140,Bayyanagudem,17.125,81.3628
4141,Chebrolu,16.1967,80.525
4142,Panhar,25.0936,85.2176
4143,Vengikkal,12.2642,79.0675
4144,Moparipalaiyam,11.1332,77.147
4145,Sahoria Subhai,25.9028,87.0421
4146,Dora,22.1221,88.6143
4147,Roda,30.682,75.0195
4148,Allur,14.68,80.06
4149,Sisia,25.4539,87.4549
4150,Ganapavaram,16.7,81.4667
4151,Jitpur,26.8149,84.9578
4152,Ajjanahalli,12.0376,77.8138
4153,Kotha Guru,30.4419,75.0948
4154,Kanhaipur,25.4542,85.8396
4155,Sontha,26.1861,87.7766
4156,Gulgam,34.55,74.2173
4157,Basaithi,26.0284,87.3329
4158,Khamanon Kalan,30.82,76.35
4159,Babhnoul,25.3202,84.2128
4160,Lakhipur,26.3281,88.3863
4161,Pedda Vegi,16.8095,81.1068
4162,Bramhabarada,20.6683,86.0747
4163,Sunkarevu,16.3904,81.8615
4164,Koteshwar,13.607,74.75
4165,Jhakhra,25.7528,85.7474
4166,Rudrangi,18.6262,78.7022
4167,Agadi,14.819,75.469
4168,Falimari,26.3856,89.8233
4169,Wargal,17.7751,78.6181
4170,Arasur,11.0866,77.1146
4171,Kerai,25.751,85.8586
4172,Madna,26.3963,86.3884
4173,Madhopur Hazari,26.2623,84.8995
4174,Abhia,25.3499,87.1427
4175,Mataili Khemchand,25.5612,87.1685
4176,Edlapadu,16.1686,80.2275
4177,Panpuli,9.0214,77.2502
4178,Tummalacheruvu,16.5246,79.7988
4179,Pedappai,12.8854,80.022
4180,Bahadarpur,21.2922,76.1806
4181,Jadopur Shukul,26.525,84.4341
4182,Bhanuvalli,14.4333,75.7667
4183,Odatturai,11.4577,77.515
4184,Tiruvadanai,9.7841,78.9172
4185,Sewai,23.6175,85.6783
4186,Kabira,25.6897,86.4852
4187,Ghal Kalan,30.8189,75.1063
4188,Doranala,15.9076,79.0941
4189,Barai,26.3717,86.0134
4190,Kajhi Hridenagar,25.932,87.2179
4191,Hardia,26.6184,84.8857
4192,Bhangha,25.578,87.2782
4193,Jaitwar,24.732,80.8602
4194,Balua Rampur,26.7777,84.428
4195,Kinattukkadavu,10.8225,77.0196
4196,Aranda,26.085,84.3601
4197,Balupur,25.2611,87.8947
4198,Holalu,15.02,75.95
4199,Malial,18.7,78.9667
4200,Jidigunta,16.9098,81.8553
4201,Krosuru,16.55,80.1333
4202,Chinna Orampadu,14.0613,79.2671
4203,Bara Belun,23.4007,87.9733
4204,Rajaram,18.987,79.0844
4205,Dakhram,26.0542,86.128
4206,Sabnima,25.4583,85.567
4207,Naini,25.832,84.7179
4208,Ambhua,24.5568,87.8651
4209,Rudra Nagar,24.3841,87.884
4210,Ullur,10.9706,79.4063
4211,Mahmuda,25.0531,85.2662
4212,Attippattu,13.2633,80.2911
4213,Ichhapur,21.1551,76.1556
4214,Jamhor,24.8486,84.3258
4215,Kautalam,15.771,77.124
4216,Sapahi,26.6517,84.8526
4217,Naigarhi,24.7869,81.7787
4218,Beladi,13.1464,74.9399
4219,Kadaladi,12.404,78.966
4220,Karanchedu,15.8823,80.317
4221,Raghunathpur,26.6418,84.8938
4222,Periya Soragai,11.7394,77.917
4223,Meghraj,23.5,73.5
4224,Prataparampuram,10.6741,79.8512
4225,Nagalapuram,13.3889,79.7967
4226,Kunkalagunta,16.2969,79.8866
4227,Gamharia,25.8973,86.655
4228,Daroji,15.07,76.55
4229,Tirupporur,12.7259,80.1895
4230,Mudgere,13.13,75.63
4231,Doddappanayakkanur,9.981,77.734
4232,Guraahai,33.6449,74.2301
4233,Mayureswar,23.9851,87.7728
4234,Patori,25.9665,86.5471
4235,Narayanavanam,13.42,79.58
4236,Pongode,16.9246,79.7343
4237,Bhado Khara,24.9567,85.513
4238,Bhauradah,26.252,87.86
4239,Halsur,17.86,76.95
4240,Ikkadu,13.1724,79.9358
4241,Gudibanda,13.6711,77.7042
4242,Andhana,25.2574,85.4548
4243,Lachhmipur,25.5248,87.3667
4244,Bokakhat,26.6402,93.6005
4245,Nuvem,15.3174,73.9387
4246,Bakwa,26.0601,86.4124
4247,Talsur,25.3667,87.8512
4248,Talakad,12.1887,77.0289
4249,Loran,33.8346,74.3312
4250,Punjai Kalamangalam,11.2322,77.8236
4251,Jamsher,31.27,75.6417
4252,Eranapuram,11.5581,77.9893
4253,Nellipaka,17.7679,80.8567
4254,Madhopur,25.3453,85.3925
4255,Raibari Mahuawa,27.098,84.2963
4256,Lopon,30.6715,75.3438
4257,Dammapeta,17.2667,81.0167
4258,Fateha,25.6073,85.8669
4259,Tiruvennanallur,11.8589,79.3664
4260,Kongupatti,11.8593,78.0217
4261,Nallur,14.0871,75.8778
4262,Kabirpur,26.2661,84.205
4263,Keolari,22.3697,79.906
4264,Atmakur,18.0712,79.736
4265,Kushmanchi,17.2263,79.9668
4266,Owk,15.2167,78.1167
4267,Azamnagar,25.5456,87.8294
4268,Rupenaguntla,16.3043,79.9991
4269,Chintalavadi,10.9511,78.3158
4270,Chauki Hasan Chauki Makhdum,26.2333,84.4964
4271,Devikapuram,12.4744,79.3475
4272,Vellavadanparappu,11.1854,77.8425
4273,Ingurti,17.6695,79.8003
4274,Kurabalakota,13.65,78.4833
4275,Labhgaon,25.5062,86.3899
4276,Baroni Khurd,25.6852,78.3746
4277,Nandavaram,16.017,77.531
4278,Shahpur,24.0312,84.0543
4279,Rajanagaram,17.0833,81.9
4280,Chikni,26.0664,87.4406
4281,Narasapuram,17.1016,81.0765
4282,Labbaikkudikkadu,11.3922,79.0218
4283,Pipra Naurangia,26.8591,84.4328
4284,Khimlasa,24.2058,78.3639
4285,Chhatapur,26.2197,87.0048
4286,Bhanghi,26.3612,87.1826
4287,Iskapalem,14.5416,79.8925
4288,Puliyara,9.0041,77.1889
4289,Kilkottai,10.2861,77.916
4290,Naranapuram,11.0254,77.29
4291,Kadrabad,25.5793,85.9475
4292,Khandpara,20.2644,85.1767
4293,Tirodi,21.6852,79.7191
4294,Kummarapurugupalem,16.3653,81.6192
4295,Kala Diara,25.5092,85.448
4296,Hardas Bigha,25.4994,85.3551
4297,Nandimandalam,14.4052,78.5246
4298,Raghunathpur,26.3448,84.9211
4299,Kaniyambadi,12.8118,79.134
4300,Vilpatti,10.2672,77.5014
4301,Birpur,26.5767,86.0379
4302,Rewtith,26.2853,84.7155
4303,Shahpur Undi,25.637,85.6013
4304,Amarchinta,16.374,77.7729
4305,Tadepalle,16.8454,81.4966
4306,Sarauni Kalan,25.7579,86.9392
4307,Kadwa,25.0316,84.0924
4308,Okhargara,24.2141,83.7856
4309,Olaippatti,11.7676,77.9927
4310,Kantilo,20.3615,85.1921
4311,Jagannathpur,25.6573,87.5886
4312,Kari,24.8368,78.8665
4313,Pallipattu,13.3361,79.4413
4314,Lohian,31.3156,75.3339
4315,Pungulam,12.5727,78.753
4316,Nirpur,25.7192,87.1507
4317,Darwa,25.669,85.6461
4318,Kusugal,15.3667,75.2167
4319,Singhana,27.98,75.8
4320,Kundurpi,14.2833,77.0333
4321,Arambakkam,13.5258,80.071
4322,Ghogaon,21.91,75.7
4323,Srikrishnapur,22.9717,88.0351
4324,Sulebhavi,15.88,74.56
4325,Maghra,25.1903,85.4921
4326,Rajghat Garail,25.7618,87.2126
4327,Pachauth,25.576,86.8083
4328,Namli,23.4612,75.0604
4329,Kalakada,13.8167,78.8
4330,Bara,25.9286,86.5237
4331,Goasi,25.7643,87.4155
4332,Sonwan,25.6258,86.2161
4333,Orchha,25.35,78.64
4334,Nagar Nahusa,25.3959,85.3431
4335,Rengali,21.646,84.0531
4336,Salkhua,25.6677,86.6002
4337,Yamkanmardi,16.29,74.6
4338,Telwa,26.0877,86.517
4339,Varadarajampettai,11.3553,79.4186
4340,Satyavedu,13.437,79.956
4341,Rayavaram,17.183,81.7
4342,Shanmukhasundarapuram,10.0065,77.5982
4343,Devanakavundanur,11.5048,77.8383
4344,Ghanpur,17.4989,78.2225
4345,Patera,23.996,79.6837
4346,Mangalam,12.3298,79.179
4347,Yalluru,15.3063,78.4559
4348,Bistan,21.6979,75.6657
4349,Sirgora,22.2063,78.8832
4350,Rakhwari,26.3603,86.2882
4351,Somavarappatti,10.6779,77.2131
4352,Jiwachhpur,26.312,87.0405
4353,Papireddippatti,11.914,78.3675
4354,Muzaffarnagar,29.482,77.7
4355,Balakrishnanpatti,11.2511,78.4736
4356,Mudashedde,12.93,74.88
4357,Chak That,25.7347,86.034
4358,Jigani,12.7861,77.6385
4359,Sultanpur,23.1381,77.934
4360,Ahiro,24.9192,87.1054
4361,Tazhakudi,8.2348,77.4533
4362,Rajpur Kalan,25.6792,84.1259
4363,Parvatgiri,17.7417,79.7264
4364,Tulshia,26.3468,87.8411
4365,Murapaka,18.2282,83.7926
4366,Yercaud,11.7794,78.2034
4367,Golet,19.239,79.3891
4368,Tarar,25.1821,87.1671
4369,Yelandur,12.07,77.03
4370,Halavagalu,14.7083,75.7753
4371,Milattur,10.8576,79.2394
4372,Singapperumalkovil,12.7595,80.0075
4373,Tonse West,13.3968,74.7069
4374,Fatehpur,25.3032,87.8623
4375,Kamanpur,18.6667,79.5
4376,Auhar Sheikh,26.7216,84.5993
4377,Sahuria,25.8197,86.6132
4378,Khair Khan,26.2727,87.3037
4379,Motipur,25.8159,86.014
4380,Dumri,25.5263,86.7346
4381,Dodvad,15.79,74.75
4382,Chikkarampalaiyam,11.2416,76.9854
4383,Shahzadpur,25.6541,86.8709
4384,Rambilli,17.4644,82.9314
4385,Hisar,26.5495,85.9406
4386,Sirpanandal,11.9741,79.0428
4387,Anuppampattu,13.3018,80.2258
4388,Baghant,26.1748,86.1705
4389,Bela,24.9689,84.974
4390,Kurgunta,17.2,77.36
4391,Mortad,18.8167,78.4833
4392,Bara Khurd,25.2599,85.4325
4393,Uchchangidurgam,14.5614,76.0537
4394,Sangrampur,25.0711,86.1871
4395,Barahbatta,25.7727,85.7522
4396,Yellayapalem,14.5378,79.9515
4397,Konanur,12.6333,76.05
4398,Kuppachchipalaiyam,11.0273,78.1131
4399,Nagojanahalli,12.357,78.2886
4400,Gandhari,18.3932,78.1174
4401,Usuppur,11.3815,79.697
4402,Odugattur,12.7679,78.883
4403,Ramchandrapur,22.9,88.48
4404,Damonojodi,18.7632,82.9194
4405,Atharga,16.9875,75.8863
4406,Bhagirathpur,24.0912,88.4947
4407,Konakondla,15.1053,77.364
4408,Simri,26.3825,86.1705
4409,Kodmial,18.6333,78.9
4410,Rounia,25.5179,87.3999
4411,Kuttappatti,11.7939,77.9225
4412,Khawaspur,26.2331,84.6388
4413,Konganapuram,11.571,77.9004
4414,Mallagunta,12.6343,78.5194
4415,Sheron,30.1582,75.7178
4416,Koch,24.9259,84.7724
4417,Bharhopur,25.9488,84.5274
4418,Babhniyawan,25.4943,84.4815
4419,Masakkavundanchettipalaiyam,11.1473,77.0756
4420,Bora,23.6585,76.8112
4421,Kaniyur,11.093,77.156
4422,Luathaha,26.6316,84.9079
4423,Chettimangurichchi,11.6393,77.8557
4424,Itarhi,25.4832,84.0129
4425,Barni,25.3484,85.0594
4426,Shankarpalli,17.4523,78.131
4427,Pata Ellamilli,16.8473,81.4884
4428,Kovurupalli,14.7772,79.9999
4429,Kadur Sahib,31.4239,75.0978
4430,Barigarh,25.2325,80.0347
4431,Narasingam,9.9658,78.1833
4432,Nettanige,12.6101,75.172
4433,Malkanur,18.0821,79.3628
4434,Kamalapuram,18.2925,80.4608
4435,Masinigudi,11.5683,76.6409
4436,Mutluru,16.15,80.4833
4437,Chintakunta,14.6466,78.4696
4438,Bochaha,25.5675,85.7393
4439,Bhattiprolu,16.1,80.78
4440,Kulgo,24.0154,85.9743
4441,Sonbari,24.2286,80.7902
4442,Fatehpur,24.6297,85.2249
4443,Dhorgaon,25.9545,86.8933
4444,Mashyal,17.3226,76.2407
4445,Gohuma Bairia,26.3938,86.3976
4446,Burhia Dhanghatta,25.9004,87.2852
4447,Mali,25.1269,84.7084
4448,Dalawarpur,26.3466,84.9581
4449,Manikpur,25.3129,87.4388
4450,Kilrajakularaman,9.3969,77.6344
4451,Jadupatti,26.1186,86.3114
4452,Konen Agrahar,12.8574,77.664
4453,Sonakhal,22.2213,88.6939
4454,Malapannanagudi,15.28,76.37
4455,Terku Valliyur,8.357,77.6087
4456,Amjhar,25.0641,84.5591
4457,Nekarikallu,16.3833,79.95
4458,Paduma,26.5766,86.2394
4459,Tamba,17.0001,75.9934
4460,Gayaspur,25.9217,84.4399
4461,Naliya,23.2611,68.8267
4462,Raghunathpur,26.0019,84.2753
4463,Ramanayakkanpalaiyam,11.6291,78.5624
4464,Chandreru,16.82,81.99
4465,Ravutulapudi,17.3833,82.3833
4466,Mangobandar,24.8162,86.2709
4467,Baragaon,25.1348,85.432
4468,Dharmavaram,17.21,82.34
4469,Peddapadu,16.6408,81.0322
4470,Kanamadi,16.83,75.73
4471,Tinkoni,26.8613,84.9647
4472,Budili,13.9353,77.7355
4473,Patrasaer,23.1968,87.5272
4474,Perali,15.886,80.547
4475,Kalavapudi,16.4623,81.3887
4476,Kannulu,12.8685,74.9025
4477,Palukudoddi,15.861,77.718
4478,Hejamadi,13.1062,74.7839
4479,Dhilwan Kalan,30.5718,74.8655
4480,Hatwans,22.7683,78.3464
4481,Telkap,24.7048,84.0093
4482,Pottireddippatti,11.1659,78.2708
4483,Jhundo,24.7756,86.2473
4484,Kochgawan,25.0431,85.6279
4485,Ghatawan,25.0968,83.7266
4486,Galsi,23.3427,87.6885
4487,Kawadgaon,17.91,77.53
4488,Musapur,25.6821,85.7346
4489,Khuran Milik,25.6,86.8679
